20
Node1,Node2,Weight
14,4,84.49520651709898
5,13,70.13552948578445
17,3,66.39030219090493
20,10,34.52480273412916
3,6,53.331396721456144
4,2,41.458021443957485
9,3,78.12386323517251
5,7,21.922138965137368
11,6,48.763322561625785
6,10,43.65634132007258
5,17,8.794423759532814
10,6,71.7102123200162
13,19,9.733895436337397
12,15,55.038822966450034
1,3,95.52332982302909
7,6,47.950745670949274
10,2,11.848119776101909
1,12,40.85825765143203
17,4,21.79223613656938
5,1,15.579986132359112
20,15,63.83855408684619
10,18,23.01155006495
10,18,30.760261227087245
19,18,73.51570541452787
10,16,60.95944198803994
17,6,98.61291181232714
15,19,66.70870901824061
6,3,34.83999920681055
1,12,15.401141306824002
14,4,75.38646940738714
16,12,15.307972437207017
14,17,58.06467835894538
6,14,53.90064512311116
7,16,85.03231669919647
16,12,10.542130891878477
18,8,61.38865382795426
20,5,10.910955863143547
4,18,42.61999413929589
11,16,46.930384278571104
3,12,53.145890409412175
12,6,32.42860880955098
6,10,70.53257155772988
19,16,42.41943739138619
4,1,64.87073725172397
6,16,44.40372800511979
14,5,2.6387811864502697
9,16,69.61639880050278
18,12,86.50073873139448
17,13,33.83376330977535
6,8,6.15929050704044
7,12,7.684093358651582
17,8,63.39655818393146
9,15,30.399759076573456
6,19,61.79081198467102
12,6,87.69215762342098
17,3,43.67364299709881
16,14,48.57984570829845
5,6,8.89236812082562
3,7,37.319108110802
4,14,3.2642835563123342
7,5,30.907998852248408
5,12,92.67012495829678
17,13,22.060852178309478
9,5,91.07045377692074
5,18,31.789262115435843
6,4,65.88247555491576
11,16,38.88315319856007
16,3,66.9128011851453
3,20,63.37085890439304
14,7,87.95856774574094
5,9,65.08681798758914
1,13,22.642486726341293
1,3,73.42448604809863
2,14,2.000210247389254
13,2,58.75747908972483
1,3,17.562912188770913
2,3,50.51798675862341
15,8,86.94586753072888
16,5,77.61431338496074
1,6,84.84790202070313
19,4,47.738752741898416
5,7,95.29527027357616
7,2,72.0053357147601
1,14,74.28566704957463
13,14,64.09486030534336
15,11,10.153486545898964
2,15,90.07775782784513
15,6,85.61388193819295
6,18,56.65279200473981
5,19,70.03355106668269
12,8,1.5956205675430977
16,12,42.03149720894388
16,11,46.42761981541077
15,3,99.51786431981635
4,20,98.60977759703908
11,16,79.75518138446218
18,16,50.69806111252951
5,19,49.887913364323126
5,19,68.58776469056758
19,4,33.336115213183916
6,9,94.20667704595186
20,1,22.504115923524196
16,8,88.6415427027277
16,18,8.805319261398044
11,15,27.24276729737013
3,4,25.260438104256618
12,2,67.45032643734177
8,10,69.47828816745239
12,4,38.545625346175115
19,15,42.36593939933188
16,13,98.47979047414977
1,5,13.938657240972526
3,17,98.4424607231811
19,18,20.908355740272242
5,14,3.366943757269728
3,2,60.2331762662793
11,14,41.12491685938009
9,1,13.740620731022778
17,2,24.531605745313257
12,11,91.9367817643319
2,11,76.91216692473405
9,18,43.564042160067785
14,7,11.355542540393976
5,1,47.93237318381493
5,20,62.392720018403
10,15,84.38292237558933
17,3,80.85748189468917
7,16,61.660746542929814
14,12,86.62096083811213
4,2,11.267700290500843
10,6,37.60205028041336
11,18,21.83076153388643
10,1,87.27105559407075
20,6,47.92149265027681
3,2,3.863187109142195
19,15,76.05198286412659
2,9,22.567895697458702
5,12,43.709420841457984
16,19,81.74427014647142
19,9,5.019419374003112
14,4,56.75532724071355
4,18,47.85877894399752
20,7,35.277979038569796
5,14,77.3880030242805
5,10,40.45804787226309
18,19,7.2156102932886945
14,3,65.83521632802794
1,3,51.05563806179338
20,19,94.98561962694818
17,18,43.240043549717534
7,2,48.094950171265715
6,1,22.911901567267147
2,17,1.624113276037765
5,14,46.330791978233115
10,16,14.576270651288898
19,13,15.030906229103115
14,9,4.1090182448094446
13,6,36.17213067991416
2,6,3.7677073920461837
6,19,30.32842393778923
20,8,54.04725081463426
15,17,82.32144106643213
2,16,29.599106118510626
16,4,42.84042804241427
10,18,58.11601663389862
17,14,89.41510568777021
6,20,96.8924658538092
5,14,9.467589381510082
5,7,86.35716522426381
10,20,40.31524711020954
6,19,14.904464605007721
18,3,66.92423643683952
18,16,65.75988298469895
12,9,49.68972809483346
17,3,59.63657325375898
4,16,90.68339678297406
15,7,30.91048535917877
5,17,63.173904281707074
2,5,53.83448751045463
13,6,98.74721510493323
8,19,38.99843749232321
14,10,54.97776710788369
13,11,80.64344145303217
12,11,16.199873462903327
3,15,66.54442716184157
12,5,49.023242732592166
2,11,44.04057204984616
10,18,55.97665397097132
14,5,54.11154420639247
12,1,36.958122565517115
14,12,42.14457128070228
3,5,99.15938098740564
10,13,12.928010563661587
13,8,75.14857083192518
7,1,85.96818384031069
2,7,63.79522710117343
1,10,58.374833184392706
14,9,28.80582685400068
12,11,87.32642763101452
20,5,21.84327939739928
19,9,61.03448774836266
16,1,94.78395480457445
5,19,49.52421299964268
