20
Node1,Node2,Weight
5,11,37.46108428534536
1,10,49.8733909800813
20,10,44.055943155869194
12,19,77.06430282799393
18,9,45.81173411911164
2,7,63.37024583781209
2,20,77.04704024437224
3,8,74.05583276593354
7,13,68.69065358533325
9,20,65.00021083765303
16,1,51.43955851005361
13,7,51.13590060260645
13,4,30.087440088795184
9,18,39.652433974874576
8,16,23.525750224085932
10,15,51.96050211480441
7,8,73.35033019504051
8,11,21.436862513261076
9,3,46.27781720480994
3,5,17.749430474877986
15,5,6.130882345993166
17,10,30.99268912984242
18,6,28.184391749253844
13,20,28.61404014675188
20,5,46.560141080039465
19,15,95.4869172727977
17,6,32.1723940284559
13,10,27.987726243056347
13,11,12.10429821858468
16,3,22.776528523198294
8,2,61.84681616141588
20,15,58.1948031601153
16,3,92.35684450376645
14,2,60.43759089373941
13,18,15.333622526269492
13,9,80.66830435660388
4,10,95.90742141200677
18,20,53.22350158065521
9,6,32.07787241714165
1,17,19.877339009051703
18,1,29.92876933249674
16,18,28.273724038198438
3,12,24.981723462290176
19,16,26.888389156211403
3,12,54.944823716523096
19,9,15.320701422270064
10,7,11.254350892224933
18,10,79.26070260760216
11,2,63.078611850551546
20,18,23.886480225754166
9,6,38.38790917808709
9,19,56.05467753607619
7,5,19.93969087642551
13,11,58.32555567596935
11,14,76.42543586230708
16,10,82.92973681650444
6,1,15.257768920259482
10,3,84.45598985352729
5,12,62.92784395702577
14,20,37.15501137834244
18,1,64.32217364569412
20,13,58.70039830782894
13,19,35.74127323596015
8,17,46.08861921637871
8,12,29.888781508028156
9,20,87.57418018653462
20,14,24.438715281480306
10,8,66.7317056421962
10,16,75.12560915473072
20,11,62.51958221077952
18,15,92.94433086272325
15,13,8.597842110236646
15,18,51.399200064709866
11,16,34.009138821699764
5,19,65.88625032532403
2,19,29.72870028119411
14,5,43.33299653633339
16,2,5.748105487930809
8,4,92.37927915493398
17,13,26.970385673862705
17,7,50.686494689099355
6,18,85.81823220973875
17,6,48.86658133865582
20,5,54.3589483351863
6,5,5.5875324510317705
14,11,16.556235173501157
5,13,63.13035607589768
20,18,64.581598334114
14,1,46.87050406518799
16,9,45.51509067833465
16,13,67.64554958906339
8,11,7.931394825807867
8,17,81.43011761441862
1,13,43.622830343387136
9,4,10.551368232824279
8,15,45.08806088988518
15,14,58.1239701928891
14,5,56.10768320015306
13,5,80.81447234676266
7,9,89.24437094041394
9,14,97.3686828301579
16,18,33.98509351353117
4,16,19.382995287126327
5,12,64.94232714696368
5,17,39.535008045758445
19,8,43.73787635620841
4,13,6.032148391387723
10,17,8.977432910091308
16,9,29.33817907503397
5,7,1.4438367276046522
10,16,92.08708575261336
20,4,32.06895002544121
5,4,68.44178546545052
2,3,54.258036843542506
19,8,9.922405289812517
12,1,72.6315988297983
16,8,17.72530189526396
17,8,1.1538515171447994
17,11,24.889864270164622
5,20,88.33143364254268
12,18,44.437393692991456
6,7,33.84111338465893
