20
Node1,Node2,Weight
13,2,73.14371090440201
4,20,98.30589808350584
13,9,79.85099352397869
4,19,72.0205082759822
10,13,52.88903970481585
18,19,95.59146288520647
1,6,21.29543224716648
8,9,70.58279789469242
20,18,97.2515488001214
9,12,66.34505839386415
4,16,70.76250729027704
6,8,81.80789248602991
18,17,72.99705266592066
10,19,46.649456121572136
8,10,38.21273596648758
7,15,10.726646280978773
8,10,91.45750045575313
1,5,41.72571310741122
12,2,94.50785948410692
7,2,81.25991388910506
4,10,68.35976692745972
1,5,79.50653400919191
12,8,4.598098955252509
16,11,59.06628362836277
7,4,77.70197061183842
7,9,74.45613117640623
2,14,22.708517485349894
