20
Node1,Node2,Weight
13,14,55.58888563857888
3,12,26.117901615506252
1,3,91.15847224410213
14,18,83.2916907885732
7,5,25.24730230695062
2,6,87.0533859336814
10,12,45.319108691806974
11,12,14.950127441282628
2,20,58.541141015223694
1,8,8.226421638044998
7,2,82.01228912724605
2,10,64.13672038761362
17,6,75.4867601513624
9,5,53.30630515290823
17,9,80.37283377539259
8,6,83.89433634655384
19,17,27.84490160020546
8,20,38.7522682486674
18,7,50.95712725890155
16,4,61.033578327608474
9,4,64.9625015080544
5,12,60.05579092198661
4,16,59.98604274935111
15,2,26.38695825368623
19,1,16.67791036677375
4,15,63.744902492215196
14,11,39.8871467682364
13,14,47.27823072325435
14,5,71.6120962142408
3,14,53.50008058379443
11,20,38.85012829550774
7,4,20.902663037481737
1,8,55.40929242800811
15,9,70.45976213627695
5,20,68.65000732916033
5,13,50.54223668140814
17,7,78.94988474637992
14,9,8.138869841988264
2,14,33.85359055696799
15,9,69.56680171760334
11,6,73.58147267515791
8,6,84.70894660090033
5,8,58.97541280343881
3,12,35.57151984721282
8,15,12.301395134357497
14,13,1.1153724763436146
13,16,13.285265827806487
20,1,20.58606677471532
5,3,60.63488086784966
1,20,3.7113397072026704
20,8,18.44864973443242
18,19,72.94869111226488
6,3,2.3626657610792696
9,10,79.50026139138531
11,17,64.02440211635553
17,16,17.58937058344183
1,13,56.5709965985002
11,10,46.111131462141486
1,10,46.93104136354374
16,5,33.278795452221544
3,7,83.00184026367887
14,8,83.24694172257945
9,16,40.840947926040826
7,19,61.92746025311584
1,3,42.6516335740201
5,17,12.519632548235334
3,11,41.97590606002163
2,9,27.426989860168472
13,5,90.45438667354016
4,8,31.579620854758318
16,6,73.55649448291028
12,11,14.151078502348282
1,12,40.96814502678645
2,19,63.17537610846134
18,14,16.741773798710305
17,12,26.44320636323806
6,4,25.638408367794852
8,3,68.05606204159848
3,19,82.7504046253855
3,17,24.946230444889267
11,1,68.8352141305952
20,4,51.85404896253597
16,19,74.43491113914676
8,1,85.45178014217765
2,20,84.47225680033857
9,17,94.17115699843922
10,2,26.072270605377682
3,20,75.10886508056129
16,5,61.4548328507724
3,13,70.756012336152
5,12,41.31344917700479
3,4,7.626739186967558
19,10,9.685085435972294
2,5,91.25368054415064
20,11,18.432123469830575
12,13,73.11816772086488
1,3,60.034752738672644
3,7,43.410839720426274
13,20,43.76118487343687
4,13,25.66265885929165
18,13,77.46094882963135
17,2,21.71846401732924
5,3,10.17560982175155
14,2,93.0515445189678
11,7,57.258492604268575
12,18,96.75612485407517
8,15,78.86108683164444
7,13,81.36505321403752
13,14,97.31040779308204
10,20,20.984837323918015
18,4,37.18036316791877
20,12,25.58278157040121
6,12,64.82961908260381
20,9,28.476679056952854
14,20,69.28604499111782
6,12,39.05725031195237
9,18,66.60894291095342
11,12,28.836240980419035
1,6,4.610505573103074
7,13,81.76606719454256
20,5,13.601007477742128
2,9,19.341572594250888
13,9,58.228264831909236
20,15,17.1462906472889
6,19,33.864978028302666
16,12,15.196350597226608
2,11,22.362687520549777
7,2,66.47353408264624
3,15,96.96038492519052
17,3,35.80194657612342
6,15,42.62084732466918
3,16,3.0183501994652238
11,17,70.3667687150568
7,17,3.304868881249091
5,3,81.71010849967536
5,13,67.9817466773027
9,19,65.6850330522106
12,15,22.73065944582073
10,6,89.96375541897957
1,5,48.37198758531339
14,11,32.1886592789854
11,7,83.59452206493349
17,15,58.13159156281875
1,20,85.51510203058656
1,16,59.063619382344704
12,10,70.23577859541643
6,4,49.358637571332736
15,9,25.83101028074466
10,13,7.2526748395868355
15,13,19.579911788845624
2,10,32.33140527223011
11,17,47.70525521524424
2,5,19.580529058629335
9,18,14.5149015515762
9,3,63.10211390130373
20,9,33.215730928430446
4,9,40.17057201674047
