20
Node1,Node2,Weight
11,18,41.22799558737306
20,17,15.26234791881686
1,17,69.7818309659079
18,12,35.674176148195336
4,18,83.78003481388166
5,10,47.640822390275304
13,10,44.21604558611055
12,16,23.078068780783223
6,11,16.41193093451364
2,13,51.5309288556877
15,4,58.04789955674499
4,6,38.75841282193801
2,17,5.615567177780048
12,19,89.78526712537713
11,20,2.843124933676089
20,3,65.87334451681402
9,17,69.62926712025535
12,2,85.148471500535
8,13,64.70561534246198
1,5,14.326722157443733
20,1,87.68829329936881
3,4,96.60809774004272
11,4,22.743879783232774
17,10,3.8676449559180814
13,7,31.15016902061936
12,11,16.003502835253222
1,19,58.4937371798752
10,5,76.85661632144473
5,8,54.172879652563
17,1,10.715625289278302
7,3,37.829084698681655
3,9,18.910052953586714
3,16,92.48829446036451
6,19,9.02910934909692
6,10,62.194087386422865
2,10,3.9025265751817804
7,10,79.65886007872427
8,20,72.79444117519468
5,19,4.477671306964435
4,8,9.649575444473014
19,1,67.93369551719921
10,6,82.21525767942501
12,18,37.30802315631087
6,20,3.201207135482245
8,1,10.452304374856217
19,13,90.6726599267618
3,16,64.98209241666386
15,10,26.21415479016752
2,15,32.184320387621845
13,10,13.978777104705065
7,3,58.953600489782175
10,7,71.4190861465206
3,4,56.396943884567094
3,19,20.00767129094722
16,3,60.28573436535516
5,2,28.885506576019143
8,19,15.912063744616772
20,8,24.872166524505598
17,2,7.48043366297237
7,6,50.224280102272616
1,4,72.78232333401432
11,20,55.117870442490165
3,2,2.1502247911983083
11,8,45.02066604632113
5,16,99.21880707369814
9,13,99.16660651279818
3,13,71.86058568532819
8,9,35.15495236310293
16,5,17.640165418468897
12,3,64.38134546415367
14,11,18.113831853506042
6,4,37.56677413302893
11,4,2.010537918766513
1,4,66.29341272661011
10,11,45.61461867884157
10,7,9.78496662095573
18,5,83.4376433383054
18,19,80.352665435743
2,13,13.807224219991559
18,16,96.70090712129002
1,10,49.447991816683086
7,10,46.05559991331013
20,12,71.79454425927823
5,8,25.712224565567638
19,11,15.537222281061467
11,8,66.6893994338391
12,1,66.3094231787639
9,17,58.52264622271665
3,2,50.89799218186218
4,16,27.089017683392978
11,12,20.41064922351664
9,7,48.536584861961934
7,13,14.835134931280402
9,5,90.63527457890287
10,1,28.39965341828321
19,4,94.98709101782951
