20
Node1,Node2,Weight
20,8,94.41224656996161
2,13,49.00656383764543
7,18,78.20090003992645
8,16,27.844509690849957
8,20,44.06013141840556
9,14,56.64482299313871
10,16,78.94980683342611
11,8,14.368516025155202
17,10,58.62319273512029
20,3,19.090221813425256
17,1,12.129472173467985
15,11,78.69778978756901
8,13,36.98775876351673
3,4,6.728843637165572
12,20,67.05372903072784
4,3,57.72702230777842
18,3,72.71952697234157
10,16,64.55604355565984
5,10,48.098150548901884
19,6,65.6925537682476
10,13,48.202551266527585
4,2,65.26061222238965
12,6,16.154872351907695
6,1,69.89182775899256
19,1,35.85622577986718
17,16,67.95339499720735
1,13,51.847062155813425
17,3,54.575372719055856
9,8,10.289051851885262
8,7,63.496317236304925
19,12,94.922474596629
14,2,8.066166772393508
5,16,85.88364707688767
20,6,75.02002562887323
12,3,9.500868676869233
13,15,33.061391996320744
14,2,30.001589744304002
12,14,93.52057640931929
12,17,99.48972664092263
10,19,46.27445960527193
1,9,81.54386509144646
9,2,81.82215024091073
18,14,92.51296705721879
6,20,58.26348964426298
3,20,64.51926362764453
16,2,29.0722533956724
15,12,84.74577318689953
19,10,45.853097569798976
6,5,52.161077467066434
18,11,92.19557512732982
15,18,47.63701286653515
19,15,16.592231670543477
9,3,60.24038141463847
3,6,58.94891276373322
13,8,97.63970619726545
4,13,34.0573714090049
18,13,1.0468944101163455
16,19,25.622875376907384
18,9,48.21363319784773
11,9,36.09408225148425
2,14,26.654634223442905
5,17,6.890950052899691
13,18,46.26909059558889
17,5,3.1888519046227546
14,4,69.81327741110465
1,7,63.903828873043445
17,8,93.35897606629723
9,14,91.60919566189746
16,19,64.27032485004217
3,17,90.78642408685876
13,11,52.482457720200095
8,12,81.44197715539603
3,8,31.8629593811469
5,12,93.47730223982067
5,17,46.403601049739926
20,14,85.93289793064413
16,19,11.11430847286518
5,17,14.805374854422892
16,20,68.91744348085501
16,10,37.0228158426865
20,2,8.373557619171242
10,6,73.40398507975465
14,4,46.55445751420405
17,9,47.73643165836428
16,5,88.90940944826383
16,5,86.59527198050444
4,8,36.925392052219095
8,4,11.79674887697317
15,2,31.016582495374838
6,2,73.00135478922542
2,16,60.400502576666284
6,20,99.41690703201955
17,1,76.07985671368711
9,8,68.72305005066478
16,6,13.575938003865879
6,1,3.22656669690592
9,7,58.424395645265896
7,9,83.85445308935553
6,20,86.94806069188836
4,7,74.98264855735107
19,18,21.383571369456174
12,18,89.78212621346093
15,14,78.46104412130667
7,11,84.13328242166438
18,17,29.24405308717956
