20
Node1,Node2,Weight
18,15,86.32060127523185
16,11,97.2698830832756
18,13,90.38067669493306
18,3,47.29395992046381
7,5,1.4407588366161765
6,12,13.804330086960281
10,1,70.35234186585734
2,17,53.4523063314894
14,2,82.12691572902254
11,20,15.704443610186384
20,10,77.65736381847968
1,3,36.8085834595369
20,11,53.28204106766464
3,2,11.458851257743898
6,7,7.082501000385495
4,5,33.41962586047681
4,10,48.0097927556978
5,8,16.384859222912937
12,16,77.01319140358339
9,18,99.21540121146114
2,6,89.73678944457349
17,11,99.768643661574
12,11,75.63756516686541
14,13,69.12024555717379
13,1,58.0613483502074
15,4,26.192478329047834
7,4,94.28306725044605
16,15,57.44106262023585
7,12,64.61768443844855
10,17,12.389723723448718
18,11,26.13298877860882
7,2,26.928318981169884
6,15,72.64211910737687
19,4,25.11458310123965
7,16,64.27974271474164
1,5,77.4913474326114
2,7,33.05436451495821
7,1,39.942688895678394
7,2,51.528190329664795
2,1,70.45706814042163
7,5,38.7810856077085
3,6,7.222960812004536
3,5,6.399233530399279
3,12,71.43395258964422
5,17,77.01094031434424
16,14,47.97072472816387
18,14,86.19621952096917
1,8,58.090278511076384
6,9,1.8996465462743561
15,4,91.99365018685126
5,10,64.06206920487593
5,12,87.14345116799848
2,16,60.114955773750424
7,13,17.155108979615342
9,12,1.3852036078591898
17,1,76.33170095016487
6,2,89.14423991961563
19,13,1.0947096365051618
11,3,75.23286849395073
20,18,62.34954284383984
7,18,78.93868886083789
8,15,98.4522454746814
6,8,40.18398674493525
4,18,31.847195926447586
9,2,39.726727963011626
4,9,73.4895170792955
11,8,39.862311409354575
2,13,38.863214906049855
11,14,90.75792435112506
4,17,21.947973055996943
1,19,37.11680714368291
4,7,84.26209957808386
10,1,22.887896383834384
3,9,84.42813240011348
20,2,72.76638661424096
11,2,70.12821618580135
16,5,13.662126084001507
14,2,40.56051672236693
13,19,93.38981759825006
15,5,60.72352868396995
7,11,85.59309542193957
17,9,46.68651994392078
1,17,35.984173596514516
10,9,8.94928947545829
3,14,43.38777488625396
11,15,12.43275087982975
6,8,59.20217333536331
1,17,95.90247230659743
17,1,2.073468386450731
19,18,41.82400084001715
9,4,22.972144149055357
4,10,54.265545960664305
11,18,65.84695342502285
4,18,51.169926025792485
5,2,18.59454932223744
1,17,56.556934370979796
3,17,58.380055026962474
12,5,27.078682741666906
6,1,12.576647822285805
1,5,51.91865525641903
8,5,67.55753937750455
7,12,90.52380729083296
17,20,89.58382397698281
9,8,26.5753300728897
13,7,63.24212855971496
1,16,51.710160931358025
16,19,91.42537911968745
11,12,10.385675925792482
8,16,52.04590467142294
15,1,92.09010154977473
20,16,7.974749252562164
16,7,4.669254735423323
18,15,72.8815002345256
16,2,60.917577345964915
1,2,85.4501307236166
1,16,58.28981836847102
17,1,38.51226026079506
5,13,72.22338576087392
19,11,50.71145306931276
13,16,60.852800363009116
17,7,70.15720913814148
4,1,20.43084303465612
8,14,41.22581082897129
2,8,99.01399674821673
10,11,77.0798742128679
6,11,46.21410872097115
3,2,30.70318319750784
16,17,45.5021092416776
8,10,8.146899711778882
12,19,40.147517728609955
15,14,23.0208630528122
14,18,6.599592438537844
1,8,35.97215884588673
20,9,13.778067480736636
10,4,69.32057422245428
4,5,3.4284878317953535
4,12,76.98282963032695
4,19,57.62363273967641
5,19,91.15342816883751
18,19,17.87698512231818
